accessGroup,author,category,changeDate,enabled,hitCount,name,severity,valid,targets,detailPage
"All","ESET","Office","2023-08-02T16:12:53Z",false,0,"Microsoft Office VSTO Add-In Registration [D0817]",2,true,"All",https://localhost/console/rule/560/details
"All","ESET","Office","2023-08-02T16:12:57Z",false,0,"Microsoft Office Windows Script Host Usage [D0812]",2,true,"All",https://localhost/console/rule/1208/details
"All","ESET","Office","2023-08-02T16:12:57Z",false,0,"Microsoft Office Word or Excel default template created or modified [A0803]",2,true,"All",https://localhost/console/rule/1154/details
"All","ESET","Office","2023-08-02T16:12:53Z",false,0,"Microsoft Outlook Inbox email body extraction [D0815]",2,true,"All",https://localhost/console/rule/558/details
"All","ESET","Office","2023-08-02T16:12:53Z",false,0,"Microsoft Outlook Inbox sender address extraction [D0816]",2,true,"All",https://localhost/console/rule/559/details
"All","ESET","Office","2023-08-02T16:12:51Z",false,0,"Microsoft Outlook mapi32.dll registry was modified [A0802]",2,true,"All",https://localhost/console/rule/212/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Minimized program started [F0449a]",1,true,"All",https://localhost/console/rule/828/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Minimized script interpreter started [F0449b]",1,true,"All",https://localhost/console/rule/829/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:51Z",false,0,"Modification of ""hosts"" file [B1002]",2,true,"All",https://localhost/console/rule/274/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"Modification of ""hosts"" File [L1010]",2,true,"All",https://localhost/console/rule/1002/details
"All","ESET","Experimental","2023-08-02T16:12:56Z",false,0,"Modification of ""hosts"" file [M1005]",2,true,"All",https://localhost/console/rule/1053/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"Modification of ""resolv.conf"" File [L1011]",1,true,"All",https://localhost/console/rule/1003/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"Modification of ""sudoers"" file [L1006]",2,true,"All",https://localhost/console/rule/994/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",true,0,"Modification of ""sudoers"" file [M1002]",3,true,"All",https://localhost/console/rule/1050/details
"All","ESET","Defense Evasion","2023-08-02T16:12:56Z",false,0,"Modification of SELinux configuration file [L1203]",2,true,"All",https://localhost/console/rule/1018/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"Modification of SSH authorized_keys [L1003]",2,true,"All",https://localhost/console/rule/990/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",true,0,"Modification of SSH server configuration via sed - specific parameters [L1009C]",3,true,"All",https://localhost/console/rule/1001/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"Modification of SSH server configuration via sed [L1009B]",2,true,"All",https://localhost/console/rule/1000/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"Modification of SSH server configuration [L1009A]",1,true,"All",https://localhost/console/rule/999/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"Mouse buttons swap attempt [C0415]",1,true,"All",https://localhost/console/rule/1182/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"MPR (Multiple Provider Router) registry was modified [A0129]",2,true,"All",https://localhost/console/rule/41/details
"All","ESET","Office","2023-08-02T16:12:51Z",true,0,"MS Office application has executed bitsadmin [A0805]",3,true,"All",https://localhost/console/rule/214/details
"All","ESET","Office","2023-08-02T16:12:51Z",true,0,"MS Office application has executed certutil [A0804]",3,true,"All",https://localhost/console/rule/213/details
"All","ESET","Office","2023-08-02T16:12:53Z",false,0,"MS Office application has saved executable [D0806]",2,true,"All",https://localhost/console/rule/552/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",true,0,"MSBuild.exe from .NET Framework was executed [A0420]",3,true,"All",https://localhost/console/rule/133/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",false,0,"MSDT Protocol Abuse in Command Line [D0449]",2,true,"All",https://localhost/console/rule/518/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Mshta with inline script executed [F0439]",2,true,"All",https://localhost/console/rule/812/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",false,0,"Mshta.exe executed process [A0404]",1,true,"All",https://localhost/console/rule/124/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"mshta.exe executed under a different name [F0440][C]",2,true,"All",https://localhost/console/rule/813/details
"All","ESET","File system","2023-08-02T16:12:50Z",true,0,"Mshta.exe has dropped a suspicious executable [A0312]",3,true,"All",https://localhost/console/rule/107/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"Multiple file renames from a compromised process [A0607]",2,true,"All",https://localhost/console/rule/202/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"Multiple file renames from a script interpreter [A0609]",2,true,"All",https://localhost/console/rule/204/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",true,0,"Multiple file renames from an unpopular process [A0602a]",3,true,"All",https://localhost/console/rule/197/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:57Z",false,0,"Multiple file renames from an unpopular process [A0602b]",3,true,"All",https://localhost/console/rule/1153/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"Multiple file renames from PowerShell [A0611]",2,true,"All",https://localhost/console/rule/206/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"Multiple file writes from a compromised process [A0606]",1,true,"All",https://localhost/console/rule/201/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"Multiple file writes from a script interpreter [A0608]",1,true,"All",https://localhost/console/rule/203/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"Multiple file writes from an unpopular process [A0601a]",2,true,"All",https://localhost/console/rule/196/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:57Z",false,0,"Multiple file writes from an unpopular process [A0601b]",2,true,"All",https://localhost/console/rule/1152/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"Multiple file writes from PowerShell [A0610]",1,true,"All",https://localhost/console/rule/205/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Native process started from WSL [F0435]",1,true,"All",https://localhost/console/rule/804/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Net utility executed from suspicious ancestor [A0432]",1,true,"All",https://localhost/console/rule/1133/details
"All","ESET","File system","2023-08-02T16:12:50Z",false,0,"Net utility executed with redirected output [A0314]",1,true,"All",https://localhost/console/rule/109/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Net-GPPPassword in command-line [C0435]",1,true,"All",https://localhost/console/rule/348/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Net-GPPPassword.exe executed [C0434]",1,true,"All",https://localhost/console/rule/347/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Net1.exe not executed from Net tool [A0433]",2,true,"All",https://localhost/console/rule/152/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Netsh firewall rules manipulation [F0453]",1,true,"All",https://localhost/console/rule/836/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",false,0,"Netwalker ransomware toolkit item file name was written [C0638]",2,true,"All",https://localhost/console/rule/408/details
"All","ESET","Communication","2023-08-02T16:12:56Z",false,0,"Network communication through port typical for TOR [L0502]",1,true,"All",https://localhost/console/rule/978/details
"All","ESET","Communication","2023-08-02T16:12:55Z",false,0,"Network connection accepted by compromised process [F0508]",1,true,"All",https://localhost/console/rule/865/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Network connection accepted by unpopular process [A0516]",1,true,"All",https://localhost/console/rule/192/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Network connection from a system utility program [A0510]",1,true,"All",https://localhost/console/rule/188/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Network connection from All Users Application Data folder [A0508]",1,true,"All",https://localhost/console/rule/187/details
"All","ESET","Communication","2023-08-02T16:12:57Z",false,0,"Network connection from System temp folder [A0509]",1,true,"All",https://localhost/console/rule/1147/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Network connection from Windows Installer (msiexec) [A0512]",1,true,"All",https://localhost/console/rule/191/details
"All","ESET","Communication","2023-08-02T16:12:55Z",false,0,"Network connection from wscript.exe started from a compromised process [F0509a]",2,true,"All",https://localhost/console/rule/866/details
"All","ESET","Communication","2023-08-02T16:12:55Z",false,0,"Network connection from wscript.exe started from a compromised process [F0509b]",2,true,"All",https://localhost/console/rule/867/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Network Connections Discovery via procfs [L1107B]",1,true,"All",https://localhost/console/rule/1246/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Network Connections Discovery via Utility [L1107A]",1,true,"All",https://localhost/console/rule/1245/details
"All","ESET","Experimental","2023-08-02T16:12:57Z",false,0,"Network Monitoring Driver Load [D1306]",1,true,"All",https://localhost/console/rule/1212/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Network sessions discovery via net.exe [C1123]",1,true,"All",https://localhost/console/rule/464/details
"All","ESET","Communication","2023-08-02T16:12:52Z",false,0,"Network share connection removal via PowerShell [C0501a]",1,true,"All",https://localhost/console/rule/372/details
"All","ESET","Communication","2023-08-02T16:12:52Z",false,0,"Network share connection removal via PowerShell [C0501b]",1,true,"All",https://localhost/console/rule/373/details
"All","ESET","Communication","2023-08-02T16:12:52Z",false,0,"Network share connection removal via PowerShell [C0501c]",1,true,"All",https://localhost/console/rule/374/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"Network Share Discovery [F1113]",1,true,"All",https://localhost/console/rule/898/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"New cron job added [M0410]",2,true,"All",https://localhost/console/rule/1043/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"New service creation attempt via PowerShell [C0406a]",1,true,"All",https://localhost/console/rule/320/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"New service creation attempt via PowerShell [C0406b]",1,true,"All",https://localhost/console/rule/321/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"New service creation attempt via PowerShell [C0406c]",1,true,"All",https://localhost/console/rule/322/details
